,buildingId,lotId,price,rentalMarketingSubType,minBeds,minBaths,minArea,imgSrc,hasImage,plid,isFeaturedListing,isShowcaseListing,unitCount,isHomeRec,buildingName,isBuilding,address,badgeInfo,statusType,statusText,listingType,isFavorite,detailUrl,has3DModel,hasAdditionalAttributions,canSaveBuilding,timeOnZillow,latLong.latitude,latLong.longitude,zpid,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,visited,shouldShowZestimateAsPrice,pgapt,sgapt,hasVideo,isNewYorkState,brokerName,availabilityDate,variableData.type,variableData.text,variableData.data.isFresh,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.unit,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,variableData,info3String,communityName,style,isCdpResult,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.listing_sub_type.is_FSBO
240,40.784435--73.98065,1045527924.0,"From $599,000",unknown,0.0,1.0,868.0,https://photos.zillowstatic.com/fp/5920620a1de1d8a3c064b73728014f5f-p_e.jpg,True,1683043,False,False,2.0,False,The Wexford,True,"400 W End Ave, New York, NY",,FOR_SALE,The Wexford,,False,/b/the-wexford-new-york-ny-5hMrCZ/,False,False,False,463877660,40.784435,-73.98065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,"$1,895,000",unknown,,,,https://photos.zillowstatic.com/fp/7f6074b3c8e3fab258039f9fb29f1e5f-p_e.jpg,True,,False,False,,False,,,"517 E 11th St APT 2, New York, NY 10009",,FOR_SALE,Condo for sale,,False,/homedetails/517-E-11th-St-APT-2-New-York-NY-10009/31496142_zpid/,False,True,,465077660,40.728275,-73.98078,31496142,$1.90M,1.0,1.0,1650.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Corcoran,,,,,31496142.0,517 E 11th St APT 2,10009,New York,NY,40.728275,-73.98078,1895000.0,1.0,1.0,1650.0,CONDO,FOR_SALE,-1.0,False,False,1843900.0,7935.0,True,False,False,FOR_SALE,1895000.0,True,False,False,USD,USA,1178273.0,Apt 2,2581.0,sqft,False,,,,,,,,,,,
242,40.717167--74.00248,208952.0,"From $935,000",unknown,0.0,1.0,604.0,https://photos.zillowstatic.com/fp/09c90c0f1c3d40f3a7d1891d3dcf7ccc-p_e.jpg,True,1682420,False,False,3.0,False,,True,"50 Franklin St, New York, NY",,FOR_SALE,For Rent,,False,/b/40-franklin-st-new-york-ny-3n3L/,False,False,False,465077660,40.717167,-74.00248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,40.762814--73.96864,24437.0,"From $415,000",unknown,0.0,1.0,500.0,https://photos.zillowstatic.com/fp/1c15880aef7849eb8531184532108a98-p_e.jpg,True,1682725,False,False,6.0,False,,True,"118 E 60th St, New York, NY",,FOR_SALE,For Rent,,False,/b/118-e-60th-st-new-york-ny-2DBj/,False,False,False,465077660,40.762814,-73.96864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,40.745407--73.97799,1044418159.0,"From $827,000",unknown,0.0,1.0,488.0,https://photos.zillowstatic.com/fp/09c3da094729c13af583197da6c81dec-p_e.jpg,True,1683031,False,False,9.0,False,Eastlight,True,"501 3rd Ave, New York, NY",,FOR_SALE,Eastlight,,False,/b/eastlight-new-york-ny-5hBPzK/,False,False,False,465077660,40.745407,-73.97799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,"$23,500,000",unknown,,,,https://photos.zillowstatic.com/fp/0539d69d1b25c660b75df1216e5d5a3f-p_e.jpg,True,,False,False,,False,,,"10 E 75th St, New York, NY 10021",,FOR_SALE,Townhouse for sale,,False,/homedetails/10-E-75th-St-New-York-NY-10021/31533978_zpid/,False,True,,468677660,40.77384,-73.96486,31533978,$23.5M,6.0,10.0,10473.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Brown Harris Stevens,,,,,31533978.0,10 E 75th St,10021,New York,NY,40.77384,-73.96486,23500000.0,10.0,6.0,10473.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,22035500.0,87632.0,True,False,False,FOR_SALE,23500000.0,True,False,False,USD,USA,22559000.0,,1992.0,sqft,False,,,,,,,,,,,
246,40.74219--73.9781,15770.0,"From $585,000",unknown,0.0,1.0,441.0,https://photos.zillowstatic.com/fp/d1297573a37a68ab62f3d665e2fa0ca2-p_e.jpg,True,1683028,False,False,4.0,False,Sycamore,True,"250 E 30th St, New York, NY",,FOR_SALE,Sycamore,,False,/b/sycamore-new-york-ny-28Yr/,False,False,False,468677660,40.74219,-73.9781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,"$2,795,000",unknown,,,,https://photos.zillowstatic.com/fp/055582238836c62a6e6b8d1f897c9c04-p_e.jpg,True,,False,False,,False,,,"130 W 16th St APT 46, New York, NY 10011",,FOR_SALE,Condo for sale,,False,/homedetails/130-W-16th-St-APT-46-New-York-NY-10011/72672722_zpid/,False,True,,468677660,40.739113,-73.99747,72672722,$2.80M,3.0,2.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,72672722.0,130 W 16th St APT 46,10011,New York,NY,40.739113,-73.99747,2795000.0,2.0,3.0,,CONDO,FOR_SALE,-1.0,False,False,2758900.0,9750.0,True,False,False,FOR_SALE,2795000.0,True,False,False,USD,USA,,Apt 46,,,False,,,,,,,,,,,
248,40.706837--74.00832,239.0,"From $420,000",unknown,0.0,1.0,430.0,https://photos.zillowstatic.com/fp/505bc79f13939d81400d75bccf9ba979-p_e.jpg,True,1683020,False,False,7.0,False,56 58 Pine Street Building,True,"56 Pine St, New York, NY",,FOR_SALE,56 58 Pine Street Building,,False,/b/56-58-pine-street-building-new-york-ny-226t/,False,False,False,468677660,40.706837,-74.00832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,40.759533--73.96314,382827.0,"From $270,000",unknown,0.0,1.0,500.0,https://photos.zillowstatic.com/fp/bec4209ca751a5bdb0e7b2485ae704d4-p_e.jpg,True,1683019,False,False,5.0,False,,True,"339 E 58th St, New York, NY",,FOR_SALE,For Rent,,False,/b/339-e-58th-st-new-york-ny-5GRp/,False,False,False,468677660,40.759533,-73.96314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,40.736786--73.97902,1000022862.0,"From $1,100,000",unknown,1.0,1.0,653.0,https://photos.zillowstatic.com/fp/08c8607a59adea0460b1a09a091f9ed2-p_e.jpg,True,1683012,False,False,3.0,False,CODA,True,"385 1st Ave, New York, NY",,FOR_SALE,CODA,,False,/b/post-luminaria-apartments-new-york-ny-5XT4dr/,False,False,False,468677660,40.736786,-73.97902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,40.774673--73.982635,1001433928.0,"From $1,600,000",unknown,1.0,2.0,915.0,https://photos.zillowstatic.com/fp/743d2e7abfe1763a0087ffd2cd6c1abb-p_e.jpg,True,1682855,False,False,2.0,False,Grand Millennium,True,"1965 Broadway, New York, NY",,FOR_SALE,Grand Millennium,,False,/b/1965-broadway-new-york-ny-5Xj4M7/,False,False,False,469757660,40.774673,-73.982635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,"$399,000",unknown,,,,https://photos.zillowstatic.com/fp/aaf5a89b0f2ca2bc9d7eb1eea159aaa2-p_e.jpg,True,,False,False,,False,,,"215 E 29th St APT 51, New York, NY 10016",,FOR_SALE,Condo for sale,,False,/homedetails/215-E-29th-St-APT-51-New-York-NY-10016/72518478_zpid/,False,True,,469757660,40.742447,-73.97949,72518478,$399K,0.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,72518478.0,215 E 29th St APT 51,10016,New York,NY,40.742447,-73.97949,399000.0,1.0,0.0,,CONDO,FOR_SALE,-1.0,False,False,397600.0,3800.0,True,False,False,FOR_SALE,399000.0,True,False,False,USD,USA,,Apt 51,,,False,,,,,,,,,,,
253,,,"$1,950,000",unknown,,,,https://photos.zillowstatic.com/fp/f46d86ee2e0746fe26e616d03db2a5fb-p_e.jpg,True,,False,False,,False,,,"56 Jane St #4EF, New York, NY 10014",,FOR_SALE,Condo for sale,,False,/homedetails/56-Jane-St-4EF-New-York-NY-10014/2055242817_zpid/,False,True,,469757660,40.738,-74.0054,2055242817,$1.95M,2.0,2.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,2055242817.0,56 Jane St #4EF,10014,New York,NY,40.738,-74.0054,1950000.0,2.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,1950000.0,True,False,False,USD,USA,,# 4EF,,,False,,,,,,,,,,,
254,40.7625--73.9663,1001526502.0,"From $392,500",unknown,0.0,1.0,525.0,https://photos.zillowstatic.com/fp/c47bc15f359bdd7b4fa2e6bb7f0b74e5-p_e.jpg,True,1683002,False,False,5.0,False,,True,"166 E 61st St, New York, NY",,FOR_SALE,For Rent,,False,/b/166-e-61st-st-new-york-ny-5XjqvN/,False,False,False,469757660,40.7625,-73.9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,40.729084--74.00051,1001514432.0,"From $585,000",unknown,1.0,1.0,,https://photos.zillowstatic.com/fp/b2f54779d379c9fd6ce4e0c7ebb0c830-p_e.jpg,True,1683014,False,False,2.0,False,,True,"173 Bleecker St, New York, NY",,FOR_SALE,For Rent,,False,/b/173-bleecker-st-new-york-ny-5Xjjt4/,False,False,False,469757660,40.729084,-74.00051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,40.762733--73.97073,195977.0,"From $975,000",unknown,1.0,1.0,1000.0,https://photos.zillowstatic.com/fp/00c6cb3735fda217b23484ab574545f6-p_e.jpg,True,1660365,False,False,5.0,False,,True,"480 Park Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/480-park-ave-new-york-ny-3fcX/,False,False,False,469817660,40.762733,-73.97073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,"$2,150,000",unknown,,,,https://photos.zillowstatic.com/fp/702d70259850fd04d76d8dd7889bd6e3-p_e.jpg,True,,False,False,,False,,,"8 Greene St APT 5, New York, NY 10013",,FOR_SALE,Condo for sale,,False,/homedetails/8-Greene-St-APT-5-New-York-NY-10013/31495033_zpid/,False,True,,470297660,40.720634,-74.00273,31495033,$2.15M,1.0,1.0,1500.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,OPEN_HOUSE,Open: Thu. 1-2pm,,31495033.0,8 Greene St APT 5,10013,New York,NY,40.720634,-74.00273,2150000.0,1.0,1.0,1500.0,CONDO,FOR_SALE,-1.0,False,False,2128300.0,8199.0,True,False,False,FOR_SALE,2150000.0,True,False,False,USD,USA,1149722.0,Apt 5,,,False,True,Thu. 1-2pm,"[{'open_house_start': 1696536000000, 'open_house_end': 1696539600000}, {'open_house_start': 1696793400000, 'open_house_end': 1696797000000}]",,,,,,,,
258,,,"$475,000",unknown,,,,https://photos.zillowstatic.com/fp/fe5617293e88fa2d9a1450ddd7009428-p_e.jpg,True,,False,False,,False,,,"352 W 12th St APT 5D, New York, NY 10014",,FOR_SALE,Condo for sale,,False,/homedetails/352-W-12th-St-APT-5D-New-York-NY-10014/72538076_zpid/,False,True,,470297660,40.737457,-74.007515,72538076,$475K,0.0,1.0,300.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,72538076.0,352 W 12th St APT 5D,10014,New York,NY,40.737457,-74.007515,475000.0,1.0,0.0,300.0,CONDO,FOR_SALE,-1.0,False,False,474400.0,3294.0,True,False,False,FOR_SALE,475000.0,True,False,False,USD,USA,,Apt 5D,,,False,,,,,,,,,,,
259,40.79021--73.97561,311237.0,"From $485,000",unknown,0.0,1.0,620.0,https://photos.zillowstatic.com/fp/be3c7a43ae9229424e81090852c6b27d-p_e.jpg,True,1682997,False,False,3.0,False,Savannah,True,"250 W 89th St, New York, NY",,FOR_SALE,Savannah,,False,/b/savannah-new-york-ny-4dcn/,False,False,False,470297660,40.79021,-73.97561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,40.719517--73.984566,65746.0,"From $1,750,000",unknown,2.0,2.0,959.0,https://photos.zillowstatic.com/fp/7317cfacafe89fc7d5c9a78a5c0bd00f-p_e.jpg,True,1682990,False,False,4.0,False,50 Clinton,True,"50 Clinton St, New York, NY",,FOR_SALE,50 Clinton,,False,/b/50-clinton-new-york-ny-2YNm/,False,False,False,470297660,40.719517,-73.984566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,"$13,950,000",unknown,,,,https://photos.zillowstatic.com/fp/7ee49b6358ab1094d9879828c5dd16b3-p_e.jpg,True,,False,False,,False,,,"25 Perry St, New York, NY 10014",,FOR_SALE,House for sale,,False,/homedetails/25-Perry-St-New-York-NY-10014/31500494_zpid/,False,True,,473477660,40.735874,-74.002205,31500494,$14.0M,5.0,5.0,4100.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,31500494.0,25 Perry St,10014,New York,NY,40.735874,-74.002205,13950000.0,5.0,5.0,4100.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,13365000.0,29769.0,True,False,False,FOR_SALE,13950000.0,True,False,False,USD,USA,11490000.0,,1451.0,sqft,False,,,,,,,,,,,
262,40.80563--73.9531,221033.0,"From $620,000",unknown,1.0,1.0,695.0,https://photos.zillowstatic.com/fp/185f4459337498fbbfe5033474a0b391-p_e.jpg,True,1682991,False,False,3.0,False,Rosa Parks Condominium,True,"163 Saint Nicholas Ave, New York, NY",,FOR_SALE,Rosa Parks Condominium,,False,/b/rosa-parks-condominium-new-york-ny-3t4t/,False,False,False,473477660,40.80563,-73.9531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,40.704815--74.011986,53.0,"From $1,697,000",unknown,2.0,2.0,2350.0,https://photos.zillowstatic.com/fp/b857f5b0e50764b6a7ec8965e97c1ff7-p_e.jpg,True,1682470,False,False,2.0,False,Beaver Tower,True,"26 Beaver St, New York, NY",,FOR_SALE,Beaver Tower,,False,/b/beaver-tower-new-york-ny-2236/,False,False,False,473477660,40.704815,-74.011986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,40.721--73.9933,4803.0,"From $1,595,000",unknown,2.0,2.0,1000.0,https://photos.zillowstatic.com/fp/b118ef0c47c3968bf0b39cc3d9d85329-p_e.jpg,True,1682994,False,False,2.0,False,Nolita Place Condominiums,True,"199 Bowery, New York, NY",,FOR_SALE,Nolita Place Condominiums,,False,/b/nolita-place-condominiums-new-york-ny-2423/,False,False,False,473477660,40.721,-73.9933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,40.736843--73.97991,153927.0,"From $1,800,000",unknown,2.0,2.0,1326.0,https://photos.zillowstatic.com/fp/e2e273cc1117dd9ae863cdd45f72c844-p_e.jpg,True,1682988,False,False,6.0,False,Gramercy Gates,True,"327 E 22nd St, New York, NY",,FOR_SALE,Gramercy Gates,,False,/b/gramercy-gates-new-york-ny-3K7N/,False,False,False,473477660,40.736843,-73.97991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,40.75726--73.96199,151168.0,"From $575,000",unknown,1.0,1.0,1400.0,https://photos.zillowstatic.com/fp/d8966fde36669e873df024a21a8b2c4e-p_e.jpg,True,1682974,False,False,5.0,False,,True,"433 E 56th St, New York, NY",,FOR_SALE,For Rent,,False,/b/433-e-56th-st-new-york-ny-3Hy5/,False,False,False,473897660,40.75726,-73.96199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,"$3,895,000",unknown,,,,https://photos.zillowstatic.com/fp/5ed6741e6957e2d625050c07b06078d2-p_e.jpg,True,,False,False,,False,,,"203 W 90th St #4BE, New York, NY 10024",,FOR_SALE,Condo for sale,,False,/homedetails/203-W-90th-St-4BE-New-York-NY-10024/2078414560_zpid/,False,True,,473897660,40.7906,-73.9734,2078414560,$3.90M,3.0,3.0,2891.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,2078414560.0,203 W 90th St #4BE,10024,New York,NY,40.7906,-73.9734,3895000.0,3.0,3.0,2891.0,CONDO,FOR_SALE,-1.0,False,False,3804600.0,22224.0,True,False,False,FOR_SALE,3895000.0,True,False,False,USD,USA,,# 4BE,,,False,,,,,,,,,,,
268,40.766174--73.978516,1001433866.0,"From $895,000",unknown,1.0,1.0,705.0,https://photos.zillowstatic.com/fp/8aef84d01617c4b344e1da0ab403dd13-p_e.jpg,True,1620526,False,False,11.0,False,JW Marriott Essex House,True,"160 Central Park S, New York, NY",,FOR_SALE,JW Marriott Essex House,,False,/b/jw-marriott-essex-house-new-york-ny-5Xj4Kr/,False,False,False,473957660,40.766174,-73.978516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,40.83453--73.94703,41430.0,"From $595,000",unknown,1.0,1.0,900.0,https://photos.zillowstatic.com/fp/cc71cce19de1989c3d382a56de66ed09-p_e.jpg,True,1682865,False,False,7.0,False,The Riviera,True,"790 Riverside Dr, New York, NY",,FOR_SALE,The Riviera,,False,/b/the-riviera-new-york-ny-2MGW/,False,False,False,475157660,40.83453,-73.94703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,40.739113--73.98645,14729.0,"From $725,000",unknown,1.0,1.0,,https://photos.zillowstatic.com/fp/34ccfccacf0357e6db7a3a8a60132541-p_e.jpg,True,1682928,False,False,2.0,False,,True,"102 E 22nd St, New York, NY",,FOR_SALE,For Rent,,False,/b/102-e-22nd-st-new-york-ny-288b/,False,False,False,478277660,40.739113,-73.98645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,40.778004--73.96255,328141.0,"From $11,250,000",unknown,5.0,6.0,4357.0,https://photos.zillowstatic.com/fp/9e1a97f4c76eb96e66c41e8e528e19ed-p_e.jpg,True,1682910,False,False,3.0,False,,True,"995 5th Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/995-5th-ave-new-york-ny-4nfm/,False,False,False,478277660,40.778004,-73.96255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,40.73441--73.98598,549438.0,"From $530,000",unknown,0.0,1.0,800.0,https://photos.zillowstatic.com/fp/23bfcf293f99e6c1d77933217a010c6d-p_e.jpg,True,1682798,False,False,2.0,False,,True,"200 E 16th St, New York, NY",,FOR_SALE,For Rent,,False,/b/200-e-16th-st-new-york-ny-6fr3/,False,False,False,479417660,40.73441,-73.98598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,"$650,000",unknown,,,,https://photos.zillowstatic.com/fp/b2e2eb97bccb78b81a5ac91a8039c768-p_e.jpg,True,,False,False,,False,,,"301 W 108th St APT 9C, New York, NY 10025",,FOR_SALE,Condo for sale,,False,/homedetails/301-W-108th-St-APT-9C-New-York-NY-10025/244887775_zpid/,False,True,,479417660,40.803417,-73.967766,244887775,$650K,1.0,1.0,668.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Corcoran,,,,,244887775.0,301 W 108th St APT 9C,10025,New York,NY,40.803417,-73.967766,650000.0,1.0,1.0,668.0,CONDO,FOR_SALE,-1.0,False,False,,3594.0,True,False,False,FOR_SALE,650000.0,True,False,False,USD,USA,28025000.0,Apt 9C,,,False,,,,,,,,,,,
274,40.772198--73.9909,2171337450.0,"From $1,700,000",unknown,1.0,1.0,788.0,https://photos.zillowstatic.com/fp/7636833d2d8ad291516568f43785d187-p_e.jpg,True,1682935,False,False,5.0,False,One West End,True,"1 W End Ave, New York, NY",,FOR_SALE,One West End,,False,/b/1-w-end-ave-new-york-ny-9gf58C/,False,False,False,481097660,40.772198,-73.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,40.7329--73.9932,2426315402.0,"From $1,100,000",unknown,2.0,1.0,,https://photos.zillowstatic.com/fp/b13ff9215784633b8042e7fed98045a1-p_e.jpg,True,1657161,False,False,3.0,False,The Albert,True,"23 10th St, New York, NY",,FOR_SALE,The Albert,,False,/b/the-albert-new-york-ny-BZtLgs/,False,False,False,481097660,40.7329,-73.9932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,40.707287--74.01178,,"From $1,130,000",unknown,2.0,1.0,590.0,https://photos.zillowstatic.com/fp/c85afdf596e54dd0e402288103ddb981-p_e.jpg,True,29828568,False,False,16.0,False,,True,"1 Wall St, New York, NY",,FOR_SALE,For Rent,NEW_CONSTRUCTION,False,/community/one-wall-street/29828568_plid/,False,False,False,482777660,40.707287,-74.01178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,One Wall Street,,True,,,
277,,,"$7,850,000",unknown,,,,https://photos.zillowstatic.com/fp/1e8a7b3e2bb3135f8470e9478660fba0-p_e.jpg,True,,False,False,,False,,,"35 Spring St, New York, NY 10012",,FOR_SALE,Townhouse for sale,,False,/homedetails/35-Spring-St-New-York-NY-10012/31497240_zpid/,False,True,,483497661,40.721878,-73.99569,31497240,$7.85M,3.0,7.0,5213.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,31497240.0,35 Spring St,10012,New York,NY,40.721878,-73.99569,7850000.0,7.0,3.0,5213.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,7512800.0,40208.0,True,False,False,FOR_SALE,7850000.0,True,False,False,USD,USA,7732000.0,,1082.0,sqft,False,,,,,,,,,,,
278,40.73548--73.98306,15497.0,"From $865,000",unknown,1.0,1.0,800.0,https://photos.zillowstatic.com/fp/a393a55edaae5058f125c62a05a48714-p_e.jpg,True,1682906,False,False,3.0,False,,True,"242 E 19th St, New York, NY",,FOR_SALE,For Rent,,False,/b/242-e-19th-st-new-york-ny-28SH/,False,False,False,483497661,40.73548,-73.98306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,"$299,000",unknown,,,,https://photos.zillowstatic.com/fp/d8d4317dfe6e4d857f5a5320d394f2d2-p_e.jpg,True,,False,False,,False,,,"318 W 36th St APT 5C, New York, NY 10018",,FOR_SALE,Condo for sale,,False,/homedetails/318-W-36th-St-APT-5C-New-York-NY-10018/2055248712_zpid/,False,True,,483497661,40.75367,-73.993576,2055248712,$299K,1.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,2055248712.0,318 W 36th St APT 5C,10018,New York,NY,40.75367,-73.993576,299000.0,1.0,1.0,,CONDO,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,299000.0,True,False,False,USD,USA,,Apt 5C,,,False,,,,,,,,,,,
280,40.7422--73.9975,12203.0,"From $470,000",unknown,0.0,1.0,458.0,https://photos.zillowstatic.com/fp/82cd53ab982df85d8fd5f5aba5031c00-p_e.jpg,True,1682915,False,False,3.0,False,Kensington House,True,"200 W 20th St, New York, NY",,FOR_SALE,Kensington House,,False,/b/kensington-house-new-york-ny-2764/,False,False,False,483497661,40.7422,-73.9975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,40.746075--73.98051,145877.0,"From $489,000",unknown,0.0,1.0,850.0,https://photos.zillowstatic.com/fp/d64e88e5b6d836068712676c0ac484f2-p_e.jpg,True,1682905,False,False,3.0,False,,True,"139 E 33rd St, New York, NY",,FOR_SALE,For Rent,,False,/b/139-e-33rd-st-new-york-ny-3Fm6/,False,False,False,486617661,40.746075,-73.98051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,40.785423--73.954506,1001526690.0,"From $599,000",unknown,1.0,1.0,777.0,https://photos.zillowstatic.com/fp/908ccdaf9cb99767f2231bc6693a397c-p_e.jpg,True,1682703,False,False,3.0,False,,True,"64 E 94th St, New York, NY",,FOR_SALE,For Rent,,False,/b/64-e-94th-st-new-york-ny-5XjqzD/,False,False,False,487877661,40.785423,-73.954506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,40.77785--73.98684,1150363125.0,"From $535,000",unknown,0.0,1.0,,https://photos.zillowstatic.com/fp/d67f94dd5e03d311ec6d537d020a556d-p_e.jpg,True,1682902,False,False,6.0,False,Lincoln Towers,True,"185 W End Ave, New York, NY",,FOR_SALE,Lincoln Towers,,False,/b/lincoln-towers-new-york-ny-65XwLT/,False,False,False,487877661,40.77785,-73.98684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
